MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Street_0,Alley_0,LotShape_0,CentralAir_0,GarageType_0,Fence_0,PavedDrive_0,LandSlope_0,GarageFinish_0,Electrical_0,SaleCondition_0,SaleType_0,MSSubClass_0,MSZoning_0,ExterQual_0,ExterCond_0,BsmtQual_0,BsmtCond_0,BsmtExposure_0,BsmtFinType1_0,BsmtFinType2_0,HeatingQC_0,KitchenQual_0,FireplaceQu_0,GarageQual_0,GarageCond_0,PoolQC_0,Functional_0,AggSF,bath_score,porch_area,n_porch,pool,pool_score,heat_fireplace_fQc,overall_score,exter_score,Kitchen_score,yr_group,basement_score,big_med_area,Yrs_Remodel,remodel_group,veneer,SalePrice,N_coded_mean,garage_score,HouseAge,liv_ratio,room_size,Total_Rooms,lowqual_ratio,GrLivArea_Score,BsmtFinSF_score,TotalBath_Abv,TotalBath_Bsmt,Bsm_1stFlr_ratio,CarArea,MSSubClass_,YrSold_,MoSold_,YearBuilt_,YearRemodAdd_,GarageYrBlt_,MSZoning_labeled,Street_labeled,Alley_labeled,LotShape_labeled,LandContour_labeled,LotConfig_labeled,LandSlope_labeled,Neighborhood_labeled,Condition1_labeled,Condition2_labeled,BldgType_labeled,HouseStyle_labeled,RoofStyle_labeled,RoofMatl_labeled,Exterior1st_labeled,Exterior2nd_labeled,MasVnrType_labeled,ExterQual_labeled,ExterCond_labeled,Foundation_labeled,BsmtQual_labeled,BsmtCond_labeled,BsmtExposure_labeled,BsmtFinType1_labeled,BsmtFinType2_labeled,Heating_labeled,HeatingQC_labeled,CentralAir_labeled,Electrical_labeled,KitchenQual_labeled,Functional_labeled,FireplaceQu_labeled,GarageType_labeled,GarageFinish_labeled,GarageQual_labeled,GarageCond_labeled,PavedDrive_labeled,PoolQC_labeled,Fence_labeled,MiscFeature_labeled,SaleType_labeled,SaleCondition_labeled,MSSubClass__labeled,YrSold__labeled,MoSold__labeled,YearBuilt__labeled,YearRemodAdd__labeled,GarageYrBlt__labeled
20,RL,47.0,12416,Pave,Does Not Have,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,132.0,TA,TA,CBlock,Gd,Fa,No,ALQ,1.1344383313601574,LwQ,1.0463525201075878,0.0,1.1397866648168526,GasA,TA,Y,SBrkr,1651,0,0,1651,1,0,2,0,3,1,TA,7,Min2,1,TA,Attchd,1986.0,Fin,2,616,TA,TA,Y,192,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,11,2008,WD,Normal,1,2,2,1,5,0,2,2,3,4,4,4,11,4,2,2,4,2,1,5,2,2,2,3,3,3,0,5,3873,4.5,192,1,0,0,6,30,4,2,0,6.698470154213844,0,22,2,1,184000,238308.1541727995,18.0,22,0.1329735824742268,235.85714285714286,10,0.0,9906,1.1870224069253474,2.0,1.0,0.0006903613960126304,308.0,20,2008,11,1986,1986,1986.0,3,1,0,0,3,4,0,23,2,2,0,2,1,0,12,10,3,3,4,1,3,1,4,0,4,1,4,1,4,3,3,5,1,1,5,5,2,0,0,0,8,4,4,2,2,87,36,73
20,RL,84.0,12615,Pave,Does Not Have,Reg,Lvl,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950,2001,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,Gd,Av,ALQ,1.0885119050951935,Unf,0.0,1.1074097268471845,1.1284774569032168,GasA,TA,Y,SBrkr,2158,0,0,2158,1,0,2,0,4,1,Gd,7,Typ,1,Gd,Attchd,1950.0,Unf,2,576,TA,TA,Y,0,29,39,0,0,0,Does Not Have,MnPrv,Does Not Have,0,6,2007,WD,Normal,1,2,3,1,5,3,2,2,1,4,4,4,11,4,2,2,3,4,3,5,1,2,3,4,3,3,0,7,3936,4.5,68,2,0,0,8,42,4,3,1,5.679611488673393,1,6,0,0,243000,128838.06099125525,15.0,57,0.17106619104240983,308.2857142857143,10,0.0,12948,0.0,2.0,1.0,0.0005229274591766528,288.0,20,2007,6,1950,2001,1950.0,3,1,0,3,3,0,0,7,2,2,0,2,1,0,14,15,2,3,4,1,4,2,0,0,6,1,4,1,4,2,6,3,1,3,5,5,2,0,3,0,8,4,4,1,8,51,51,37
60,RL,97.0,10029,Pave,Does Not Have,IR1,Lvl,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988,1989,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,Gd,TA,PConc,Gd,TA,No,GLQ,1.1132744949145854,Unf,0.0,1.0690852696777786,1.1267394908799795,GasA,TA,Y,SBrkr,1164,896,0,2060,0,1,2,1,4,1,TA,8,Typ,1,TA,Attchd,1988.0,Unf,2,521,TA,TA,Y,0,228,0,0,192,0,Does Not Have,Does Not Have,Does Not Have,0,9,2007,WD,Normal,1,2,2,1,5,0,2,2,1,4,4,4,14,4,3,2,4,3,1,6,1,2,2,3,3,3,0,7,3732,5.25,420,2,0,0,6,30,6,2,0,6.79838760289968,1,18,0,1,211000,211724.50575285163,15.0,19,0.20540432745039386,257.5,12,0.0,12360,0.0,2.5,0.5,0.0009679892533333157,260.5,60,2007,9,1988,1989,1988.0,3,1,0,0,3,0,0,4,2,2,0,5,1,0,9,10,1,2,4,2,3,4,4,3,6,1,4,1,4,3,6,5,1,3,5,5,2,0,0,0,8,4,9,1,11,89,39,75
50,RL,71.0,13650,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,0.9637291374803095,BLQ,1.0848074637434768,1.095430348317319,1.123094613523204,GasA,Ex,Y,SBrkr,1252,668,0,1920,1,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,1958.0,Unf,2,451,TA,TA,Y,0,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,7,2006,WD,Normal,1,2,3,1,5,0,2,2,1,4,4,4,6,4,3,3,3,3,1,5,4,4,3,4,3,3,0,7,3423,4.5,0,0,0,0,16,25,9,3,1,8.645209400794686,1,48,1,0,172500,138142.8162594988,15.0,48,0.14065934065934066,240.0,11,0.0,9600,1.045460561365703,2.0,1.0,0.0008970404261367445,225.5,50,2006,7,1958,1958,1958.0,3,1,0,3,3,4,0,19,2,2,0,0,1,0,8,8,2,2,2,1,4,4,4,0,1,1,0,1,4,2,6,3,1,3,5,5,2,0,0,0,8,4,8,0,9,59,8,45
20,RL,63.0,17423,Pave,Does Not Have,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,1.1461931249996005,Unf,0.0,1.0678024548885665,1.1517651048615474,GasA,Ex,Y,SBrkr,2234,0,0,2234,1,0,2,0,1,1,Ex,9,Typ,1,Gd,Attchd,2009.0,Fin,3,1166,TA,TA,Y,0,60,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,7,2009,New,Partial,1,2,2,1,5,0,2,2,3,4,5,7,11,4,4,2,5,3,1,6,1,4,4,4,3,3,0,7,5616,4.5,60,1,0,0,16,45,8,4,0,6.833499471665087,1,0,0,1,501837,297788.0324605937,20.0,1,0.12822131665040465,248.22222222222223,12,0.0,20106,0.0,2.0,1.0,0.0005155618195441125,388.6666666666667,20,2009,7,2008,2009,2009.0,3,1,0,0,3,1,0,22,2,2,0,2,3,0,12,13,3,0,4,2,1,4,4,3,6,1,0,1,4,0,6,3,1,1,5,5,2,0,0,0,6,5,4,3,9,109,59,96
30,RM,60.0,8520,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1923,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1.11967352144949,1.11967352144949,GasA,TA,Y,SBrkr,968,0,0,968,0,0,1,0,2,1,TA,5,Typ,0,Does Not Have,Detchd,1935.0,Unf,2,480,Fa,TA,N,0,0,184,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,7,2007,WD,Normal,1,2,3,1,2,0,0,2,1,4,4,4,0,2,3,2,3,3,1,1,1,2,2,0,2,3,0,7,2416,2.0,184,1,0,0,0,30,6,2,2,1.0,0,1,0,0,100000,129120.76878973105,11.5,84,0.1136150234741784,193.6,7,0.0,4840,0.0,1.0,0.0,0.001156687522158564,240.0,30,2007,7,1923,2006,1935.0,4,1,0,3,3,4,0,17,2,2,0,2,1,0,13,14,2,2,4,1,4,4,4,6,6,1,4,1,4,3,6,0,5,3,2,5,0,0,0,0,8,4,5,1,9,27,56,24
160,FV,73.5,2117,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,1.0842646761472308,Unf,0.0,1.0690852696777786,1.1092239152696295,GasA,Ex,Y,SBrkr,769,756,0,1525,0,0,2,1,3,1,Gd,5,Typ,1,TA,Detchd,2000.0,Unf,2,440,TA,TA,Y,0,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2007,WD,Normal,1,2,3,1,2,0,2,2,1,4,4,4,5,5,3,2,4,3,1,6,1,4,3,3,3,3,0,7,2721,5.0,0,0,0,0,12,30,6,3,0,6.720605939751208,0,7,0,1,177000,224283.8576837785,12.0,7,0.7203589985829003,305.0,9,0.0,9150,0.0,2.5,0.0,0.001442423816995617,220.0,160,2007,6,2000,2000,2000.0,1,1,0,3,3,4,0,21,2,2,3,5,1,0,8,8,1,2,4,2,3,4,4,3,6,1,0,1,4,2,6,5,5,3,5,5,2,0,0,0,8,4,1,1,8,101,50,87
70,RL,54.0,7588,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1920,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,1.07385837737754,Unf,0.0,1.0848074637434768,1.1112783073750823,GasA,Gd,Y,SBrkr,901,901,0,1802,0,0,1,1,4,1,TA,9,Typ,1,Gd,Detchd,1920.0,Unf,1,216,Fa,TA,Y,0,0,40,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,7,2006,WD,Normal,1,2,3,1,2,0,2,2,1,4,4,4,10,4,2,2,2,3,1,2,1,3,2,4,2,3,0,7,2811,3.0,40,1,0,0,12,42,4,2,2,2.851563410564022,1,56,1,0,200100,208618.69984798378,9.5,86,0.2374802319451766,200.22222222222223,12,0.0,12614,0.0,1.5,0.0,0.001233383249028948,216.0,70,2006,7,1920,1950,1920.0,3,1,0,3,3,4,0,6,2,2,0,5,1,0,11,12,2,3,4,0,2,4,4,4,6,1,2,1,4,3,6,3,5,3,2,5,2,0,0,0,8,4,10,0,9,24,0,9
20,RL,60.0,9060,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5,6,1957,2006,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,98.0,TA,TA,PConc,Does Not Have,Does Not Have,Does Not Have,Does Not Have,0.0,Does Not Have,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,1340,0,0,1340,0,0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,1957.0,RFn,1,252,TA,TA,Y,116,0,0,180,0,0,Does Not Have,MnPrv,Does Not Have,0,6,2007,WD,Normal,1,2,3,1,5,3,2,2,2,4,4,4,11,4,2,2,0,0,0,0,0,4,2,4,3,3,0,7,1592,2.0,296,2,0,0,16,30,4,2,1,0.0,1,1,0,1,120000,128838.06099125525,14.5,50,0.1479028697571744,191.42857142857142,9,0.0,6700,0.0,1.0,0.0,0.0,252.0,20,2007,6,1957,2006,1957.0,3,1,0,3,3,4,0,7,0,2,0,2,3,0,13,14,1,3,4,2,0,0,1,2,2,1,0,1,4,3,6,3,1,2,5,5,2,0,3,0,8,4,4,1,8,58,56,44
50,RM,63.0,11426,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1.1334191541663696,1.1334191541663696,GasA,Ex,Y,SBrkr,1362,720,0,2082,0,0,2,1,3,1,Gd,6,Mod,0,Does Not Have,Detchd,2003.0,Unf,2,484,TA,TA,N,280,238,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2008,WD,Normal,1,2,3,1,2,0,0,2,1,4,4,4,6,2,2,2,4,3,1,1,1,4,3,0,3,3,0,4,3928,5.0,518,2,0,0,0,35,4,3,0,1.0,1,5,0,0,200000,129120.76878973105,12.0,5,0.18221599859968493,347.0,10,0.0,14574,0.0,2.5,0.0,0.0008321726535729586,242.0,50,2008,6,2003,2003,2003.0,4,1,0,3,3,4,0,17,2,2,0,0,1,0,12,13,2,3,4,2,3,4,4,6,6,1,0,1,4,2,4,0,5,3,5,5,0,0,0,0,8,4,8,2,8,104,53,90
50,RL,92.0,7438,Pave,Does Not Have,IR1,Lvl,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1.5Fin,5,8,1908,1991,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,1.0910793589536436,1.0910793589536436,GasA,Gd,Y,SBrkr,936,316,0,1252,0,0,1,0,3,1,TA,5,Typ,0,Does Not Have,Attchd,1986.0,Unf,2,576,TA,TA,Y,104,0,0,0,0,0,Does Not Have,MnPrv,Does Not Have,0,6,2006,WD,Normal,1,2,2,1,5,3,2,2,1,4,4,4,6,4,2,2,2,3,1,1,1,3,2,0,3,3,0,7,2332,2.0,104,1,0,0,0,40,4,2,2,1.0,1,15,0,0,127000,126758.78876588785,15.0,98,0.16832481849959666,250.4,7,0.0,6260,0.0,1.0,0.0,0.001165683075805175,288.0,50,2006,6,1908,1991,1986.0,3,1,0,0,3,4,0,3,6,1,0,0,1,0,0,10,2,3,4,2,2,4,4,6,6,1,2,1,4,3,6,0,1,3,5,5,2,0,3,0,8,4,8,0,8,13,41,73
75,RM,90.0,22950,Pave,Does Not Have,IR2,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,1.1251664829086878,1.1251664829086878,GasA,Ex,Y,SBrkr,1518,1518,572,3608,0,0,2,1,4,1,Ex,12,Typ,2,TA,Detchd,1993.0,Unf,3,840,Ex,TA,Y,0,260,0,0,410,0,Does Not Have,GdPrv,Does Not Have,0,6,2006,WD,Normal,1,2,1,1,2,4,2,2,1,4,4,4,12,2,3,3,3,3,2,1,1,4,4,3,5,3,0,7,5555,5.0,670,2,0,0,24,90,9,4,2,1.0,1,13,0,0,475000,129120.76878973105,15.0,114,0.15721132897603485,253.0,16,0.15853658536585366,36080,0.0,2.5,0.0,0.0007412163919029564,280.0,75,2006,6,1892,1993,1993.0,4,1,0,1,3,4,0,17,0,2,0,3,1,6,13,14,2,2,2,0,4,4,3,6,6,1,0,1,4,0,6,5,5,3,1,5,2,0,1,0,8,4,11,0,8,6,43,80
80,RL,73.0,9947,Pave,Does Not Have,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,1.0998577018142126,Unf,0.0,1.0972787441548781,1.128009032381283,GasA,Ex,Y,SBrkr,1217,0,0,1217,1,0,2,0,3,1,Gd,6,Typ,0,Does Not Have,Attchd,1990.0,Unf,2,497,TA,TA,Y,168,27,0,0,0,0,Does Not Have,GdPrv,Does Not Have,0,6,2009,WD,Normal,1,2,2,1,5,4,2,2,1,4,4,4,9,4,2,2,4,3,3,6,1,4,3,0,3,3,0,7,2902,4.5,195,2,0,0,0,35,4,3,0,6.708991752592167,1,18,0,0,173000,157744.29004207143,15.0,19,0.12234844676786971,202.83333333333334,9,0.0,8519,0.0,2.0,1.0,0.0009268767727044232,248.5,80,2009,6,1990,1991,1990.0,3,1,0,0,3,1,0,11,2,2,0,7,1,0,6,6,2,3,4,2,3,4,0,3,6,1,0,1,4,2,6,0,1,3,5,5,2,0,1,0,8,4,12,3,8,91,41,77
50,RL,60.0,10410,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1916,1987,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,1.1032912758484164,1.1032912758484164,GasA,Ex,Y,SBrkr,808,704,144,1656,0,0,2,1,3,1,TA,8,Min2,0,Does Not Have,Detchd,1916.0,Unf,1,180,Fa,Fa,N,0,0,0,140,0,0,Does Not Have,MnPrv,Does Not Have,0,8,2009,WD,Normal,1,2,3,1,2,3,0,2,1,4,4,4,6,4,2,2,2,3,1,1,1,4,2,0,2,2,0,5,2496,5.0,140,1,0,0,0,35,4,2,2,1.0,1,22,2,0,135000,129120.76878973105,8.5,93,0.15907780979827088,189.0,12,0.08695652173913043,8280,0.0,2.5,0.0,0.0013654594998123964,180.0,50,2009,8,1916,1987,1916.0,3,1,0,3,3,4,0,17,2,2,0,0,1,0,6,6,2,3,4,1,2,4,4,6,6,1,0,1,4,3,3,0,5,3,2,2,0,0,3,0,8,4,8,3,10,20,37,7
90,RL,64.0,7018,Pave,Does Not Have,Reg,Bnk,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,Stone,275.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1.1243898552278082,Unf,0.0,0.0,1.1243898552278082,GasA,TA,Y,SBrkr,1224,0,0,1224,2,0,0,2,2,2,TA,6,Typ,2,TA,Detchd,1979.0,Unf,2,528,TA,TA,Y,120,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2009,WD,Alloca,1,2,3,1,2,0,2,2,1,4,3,4,4,4,2,2,4,3,3,6,1,2,2,3,3,3,0,7,2838,3.0,120,1,0,0,12,25,4,4,1,6.0,0,30,2,1,153337,186695.015663123,12.0,30,0.1744086634368766,204.0,10,0.0,6120,0.0,1.0,2.0,0.0009186191627678172,264.0,90,2009,6,1979,1979,1979.0,3,1,0,3,0,4,0,20,1,2,2,6,1,0,9,10,3,3,4,1,3,4,0,3,6,1,4,1,4,3,6,5,5,3,5,5,2,0,0,0,8,2,14,3,8,80,29,66
120,RL,41.0,4923,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1.126809321584223,Unf,0.0,1.0846994920454822,1.1394764869810996,GasA,Ex,Y,SBrkr,1593,0,0,1593,1,0,1,1,0,1,Ex,5,Typ,1,Gd,Attchd,2001.0,Fin,2,682,TA,TA,Y,0,120,0,0,224,0,Does Not Have,Does Not Have,Does Not Have,0,8,2008,WD,Normal,1,2,3,1,5,0,2,2,3,4,4,4,13,4,3,2,5,3,3,6,1,4,4,4,3,3,0,7,3868,3.5,344,2,0,0,16,40,6,4,0,6.810551696614216,0,6,0,0,286000,297788.0324605937,18.0,7,0.3235831809872029,318.6,8,0.0,12744,0.0,1.5,1.0,0.0007153022517144379,341.0,120,2008,8,2001,2002,2001.0,3,1,0,3,3,4,0,22,2,2,4,2,1,0,5,5,2,2,4,2,1,4,0,3,6,1,0,1,4,0,6,3,1,1,5,5,2,0,0,0,8,4,0,2,10,102,52,88
70,RL,70.0,10570,Pave,Does Not Have,Reg,Bnk,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,8,1932,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,Gd,No,Rec,1.0652876823518378,Unf,0.0,1.0955946432176857,1.1143819464594675,GasA,TA,Y,SBrkr,1549,1178,0,2727,0,0,2,1,3,1,Gd,10,Maj1,2,TA,Detchd,1932.0,Unf,2,440,TA,TA,Y,0,74,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,12,2007,WD,Normal,1,2,3,1,2,0,2,1,1,4,4,4,10,4,3,2,4,4,1,3,1,2,3,3,3,3,0,3,4020,5.0,74,1,0,0,12,64,6,3,2,3.758383477732182,1,13,0,0,315000,208618.69984798378,12.0,75,0.25799432355723745,272.7,14,0.0,21816,0.0,2.5,0.0,0.0007194202365780939,220.0,70,2007,12,1932,1994,1932.0,3,1,0,3,0,4,1,6,2,2,0,5,3,0,3,3,2,2,4,1,3,2,4,5,6,1,4,1,4,2,0,5,5,3,5,5,2,0,0,0,8,4,10,1,3,36,44,21
60,RL,73.0,7472,Pave,Does Not Have,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,TA,TA,CBlock,TA,TA,No,ALQ,1.100942260160546,Unf,0.0,1.0019873653802,1.1074097268471845,GasA,Gd,Y,SBrkr,725,754,0,1479,1,0,1,1,4,1,Gd,7,Typ,0,Does Not Have,Attchd,1972.0,Fin,2,484,TA,TA,Y,0,32,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,6,2007,WD,Normal,1,2,2,1,5,0,2,2,3,4,4,4,14,4,2,2,3,3,1,5,1,3,3,0,3,3,0,7,2688,3.5,32,1,0,0,0,63,4,3,1,5.802432261934664,1,3,0,1,184000,144582.94615935674,18.0,35,0.1979389721627409,211.28571428571428,10,0.0,10353,0.0,1.5,1.0,0.0015274616922030131,242.0,60,2007,6,1972,2004,1972.0,3,1,0,0,3,1,0,12,2,2,0,5,1,0,6,6,1,3,4,1,4,4,4,0,6,1,2,1,4,2,6,0,1,1,5,5,2,0,0,0,8,4,9,1,8,73,54,59
20,RL,68.0,9017,Pave,Does Not Have,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1.0959211506452133,Unf,0.0,1.115263471118612,1.1353461948149484,GasA,Ex,Y,SBrkr,1431,0,0,1431,1,0,2,0,3,1,Gd,6,Typ,0,Does Not Have,Attchd,1999.0,Fin,2,666,TA,TA,Y,0,35,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,9,2009,WD,Normal,1,2,2,1,5,0,2,2,3,4,4,4,11,4,3,2,4,3,3,6,1,4,3,0,3,3,0,7,3528,4.5,35,1,0,0,0,35,6,3,0,6.628945949654102,0,10,0,0,192000,197790.31817048488,18.0,10,0.15870023289342353,238.5,9,0.0,10017,0.0,2.0,1.0,0.0007933935673060436,333.0,20,2009,9,1999,1999,1999.0,3,1,0,0,3,4,0,5,2,2,0,2,1,0,12,13,2,2,4,2,3,4,0,3,6,1,0,1,4,2,6,0,1,1,5,5,2,0,0,0,8,4,4,3,11,100,49,86
160,RM,24.0,2522,Pave,Does Not Have,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1.1197589483591368,1.1197589483591368,GasA,Ex,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,Gd,7,Maj1,0,Does Not Have,Detchd,2004.0,Unf,2,380,TA,TA,Y,0,40,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,5,2006,WD,Normal,1,2,3,1,2,0,2,2,1,4,4,4,5,2,3,2,4,3,1,1,1,4,3,0,3,3,0,3,3059,4.0,40,1,0,0,0,35,6,3,0,1.0,1,2,0,1,130000,128838.06099125525,12.0,2,0.6776367961934973,244.14285714285714,10,0.0,11963,0.0,2.0,0.0,0.0011543906684114813,190.0,160,2006,5,2004,2004,2004.0,4,1,0,3,3,4,0,7,2,2,3,5,1,0,12,13,3,2,4,2,3,4,4,6,6,1,0,1,4,2,0,0,5,3,5,5,2,0,0,0,8,4,1,0,7,105,54,91
20,RL,60.0,7180,Pave,Does Not Have,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,1.0788957823856766,Unf,0.0,1.088216046294268,1.1149232103606497,GasA,TA,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,Does Not Have,Detchd,1989.0,Unf,1,352,TA,TA,Y,0,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,5,2008,WD,Normal,1,2,2,1,2,0,2,2,1,4,4,4,11,4,2,2,3,3,3,5,1,2,2,0,3,3,0,7,2080,2.0,0,0,0,0,0,35,4,2,1,5.697520099010359,0,36,2,0,127000,197790.31817048488,10.0,36,0.1203342618384401,172.8,7,0.0,4320,0.0,1.0,0.0,0.0012904203823618631,352.0,20,2008,5,1972,1972,1989.0,3,1,0,0,3,4,0,5,2,2,0,2,3,0,6,6,2,3,4,1,4,4,0,0,6,1,4,1,4,3,6,0,5,3,5,5,2,0,0,0,8,4,4,2,7,73,22,76
160,RL,24.0,2280,Pave,Does Not Have,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,1.096405787096272,Unf,0.0,1.0638835008378142,1.1144809633461163,GasA,TA,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,Unf,2,440,TA,TA,Y,87,0,0,0,0,0,Does Not Have,Does Not Have,Does Not Have,0,7,2009,WD,Normal,1,2,3,1,5,0,2,2,1,4,4,4,5,4,2,2,4,3,1,5,1,2,2,3,3,3,0,7,2751,5.0,87,1,0,0,6,36,4,2,1,5.793273199635154,1,33,2,0,148500,151140.42429063196,15.0,33,0.6385964912280702,208.0,11,0.0,8736,0.0,2.5,0.0,0.001303486506837563,220.0,160,2009,7,1976,1976,1976.0,3,1,0,3,3,2,0,13,2,2,3,5,1,0,9,2,2,3,4,1,3,4,4,0,6,1,4,1,4,3,6,5,1,3,5,5,2,0,0,0,8,4,1,3,9,77,26,63
